"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K08659"	-4.34561477156209	4	4	-2.17280738578105	0.0297948171991245	1	"pepDA, pepDB; dipeptidase [EC:3.4.-.-]"
"ko:K05995"	-4.8041841137313	5	2	-2.14849645094556	0.0316743380295883	1	"pepE; dipeptidase E [EC:3.4.13.21]"
"ko:K09765"	-3.67522352083949	3	3	-2.12189128908872	0.0338468681205406	1	"queH; epoxyqueuosine reductase [EC:1.17.99.6]"
"ko:K07679"	-3.66505388462397	3	2	-2.11601984688213	0.0343431196353648	1	"evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]"
"ko:K10824"	-4.19943998984809	4	1	-2.09971999492405	0.035753479628719	1	"nikE, cntF; nickel transport system ATP-binding protein [EC:7.2.2.11]"
"ko:K16885"	-4.19233328058392	4	2	-2.09616664029196	0.0360674111126033	1	"qmoA; quinone-modifying oxidoreductase, subunit QmoA"
"ko:K04095"	-4.67789240802398	5	1	-2.09201708315436	0.0364369875577648	1	"fic, FICD, HYPE; cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]"
"ko:K00606"	-4.17409240578696	4	4	-2.08704620289348	0.036883958277132	1	"panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]"
"ko:K01486"	-4.16064182165674	4	3	-2.08032091082837	0.0374961080599708	1	"ade; adenine deaminase [EC:3.5.4.2]"
"ko:K01739"	-4.63424161905813	5	1	-2.07249585687453	0.038219222227739	1	"metB; cystathionine gamma-synthase [EC:2.5.1.48]"
"ko:K02401"	-4.13798936632357	4	2	-2.06899468316178	0.0385465856306864	1	"flhB; flagellar biosynthesis protein FlhB"
"ko:K13820"	-4.13798936632357	4	2	-2.06899468316178	0.0385465856306864	1	"fliR-flhB; flagellar biosynthesis protein FliR/FlhB"
"ko:K02389"	-4.13403987400962	4	2	-2.06701993700481	0.0387322753682747	1	"flgD; flagellar basal-body rod modification protein FlgD"
"ko:K10542"	-4.09186780777723	4	1	-2.04593390388861	0.0407628740942013	1	"mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"ko:K07027"	-3.54068593339561	3	2	-2.04421597676188	0.0409322155232413	1	"K07027; glycosyltransferase 2 family protein"
"ko:K00864"	-4.03366201330586	4	1	-2.01683100665293	0.0437131519886558	1	"glpK, GK; glycerol kinase [EC:2.7.1.30]"
"ko:K04720"	-4.02376923001947	4	3	-2.01188461500974	0.0442321015521084	1	"cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]"
"ko:K13818"	-4.02024683686514	4	3	-2.01012341843257	0.0444181280626901	1	"mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]"
"ko:K09952"	-3.99699453936266	4	1	-1.99849726968133	0.0456627756488775	1	"csn1, cas9; CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]"
"ko:K14982"	-3.42402765023652	3	1	-1.97686328557678	0.0480570858284963	1	"ciaH; two-component system, OmpR family, sensor histidine kinase CiaH [EC:2.7.13.3]"
"ko:K14623"	-3.92534451059253	4	2	-1.96267225529626	0.0496842689490919	1	"dinD; DNA-damage-inducible protein D"
"ko:K18120"	-3.37629777487652	3	0	-1.94930642918929	0.0512588412606144	1	"4hbD, abfH; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]"
"ko:K00290"	-3.8105631846079	4	3	-1.90528159230395	0.0567434769598638	1	"LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming) [EC:1.5.1.7]"
"ko:K07577"	-3.28828710598998	3	1	-1.89849344581609	0.0576311103520913	1	"K07577; putative mRNA 3-end processing factor"
"ko:K07166"	-3.27130100955718	3	1	-1.88868651846813	0.0589338461419124	1	"K07166; ACT domain-containing protein"
"ko:K16905"	-3.24514364242332	3	0	-1.87358455551211	0.0609877084018029	1	"K16905; fluoroquinolone transport system permease protein"
"ko:K02035"	-3.74002987584373	4	3	-1.87001493792186	0.0614817435091394	1	"ABC.PE.S; peptide/nickel transport system substrate-binding protein"
"ko:K09002"	-3.2025779251081	3	0	-1.84900922716191	0.0644564803590109	1	"csm3; CRISPR-associated protein Csm3"
"ko:K07316"	-4.12926768248453	5	1	-1.84666464706568	0.064795758460249	1	"mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K14205"	-3.1688715247701	3	1	-1.82954882785336	0.0673174316058726	1	"mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3]"
"ko:K02654"	-3.1686035011029	3	1	-1.82939408431695	0.0673405931862579	1	"pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K07496"	-3.64952369412712	4	2	-1.82476184706356	0.0680369756525702	1	"K07496; putative transposase"
"ko:K00217"	-3.13884514134216	3	0	-1.81221308729845	0.0699532776512336	1	"E1.3.1.32; maleylacetate reductase [EC:1.3.1.32]"
"ko:K00575"	-3.13091468165195	3	1	-1.80763443426151	0.0706634152572079	1	"cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]"
"ko:K03719"	-3.57934627116877	4	1	-1.78967313558438	0.0735064735664938	1	"lrp; Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein"
"ko:K07652"	-3.05988564601415	3	2	-1.76662580141574	0.0772909170121615	1	"vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]"
"ko:K02855"	-3.05015373415729	3	2	-1.76100707948546	0.0782372047722563	1	"rhaS; AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS"
"ko:K20453"	-3.0450325628781	3	1	-1.75805036986885	0.0787389392531979	1	"dmdB; dimethylmaleate hydratase small subunit [EC:4.2.1.85]"
"ko:K02236"	-3.51010998611639	4	1	-1.7550549930582	0.0792499016916289	1	"comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K03929"	-3.92325586915848	5	1	-1.75453336331267	0.0793391582948394	1	"pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]"
"ko:K03453"	-3.03255628954818	3	1	-1.75084719010333	0.0799722354771102	1	"TC.BASS; bile acid:Na+ symporter, BASS family"
"ko:K03519"	-3.49726357774359	4	3	-1.74863178887179	0.0803546876997742	1	"coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]"
"ko:K07141"	-3.49652979701404	4	3	-1.74826489850702	0.0804181683998225	1	"mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]"
"ko:K00362"	-2.99001700888661	3	1	-1.72628712496225	0.0842957704772318	1	"nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]"
"ko:K11051"	-2.96804042446801	3	1	-1.71359893803229	0.0866024087340218	1	"cylB; multidrug/hemolysin transport system permease protein"
"ko:K17318"	-2.96697921818507	3	0	-1.71298625029917	0.0867150691718262	1	"lplA; putative aldouronate transport system substrate-binding protein"
"ko:K20480"	-2.96351994304061	3	0	-1.71098903686332	0.0870831366655969	1	"nprR, nprA; HTH-type transcriptional regulator, quorum sensing regulator NprR"
"ko:K20344"	-2.96195843742421	3	2	-1.71008750117535	0.0872496936928603	1	"blpA, lagD; ATP-binding cassette, subfamily C, bacteriocin exporter"
"ko:K05589"	-2.95368794574933	3	1	-1.70531253058053	0.0881361518199525	1	"ftsB; cell division protein FtsB"
"ko:K13052"	-2.95368794574933	3	1	-1.70531253058053	0.0881361518199525	1	"divIC, divA; cell division protein DivIC"
"ko:K07041"	-2.93102039312821	3	1	-1.69222541297285	0.0906030028556148	1	"K07041; uncharacterized protein"
"ko:K18830"	-2.92975828325068	3	0	-1.69149673349531	0.0907419711354082	1	"pezA; HTH-type transcriptional regulator / antitoxin PezA"
"ko:K19147"	-3.68550140471432	5	0	-1.64820633442244	0.0993103374232453	1	"mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"
"ko:K01963"	-2.79573598053668	3	0	-1.61411892094598	0.106501634047964	1	"accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]"
"ko:K19422"	-2.78862014538374	3	0	-1.61001059160492	0.107395544067644	1	"epsD; glycosyltransferase EpsD [EC:2.4.-.-]"
"ko:K01962"	-2.77219149095632	3	0	-1.60052550354882	0.109482053816189	1	"accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]"
"ko:K15587"	-3.19095493124528	4	1	-1.59547746562264	0.110605505226144	1	"nikD, cntD; nickel transport system ATP-binding protein [EC:7.2.2.11]"
"ko:K22051"	-2.75941663279666	3	1	-1.59314993575148	0.111126559261133	1	"mscM, bspA; miniconductance mechanosensitive channel"
"ko:K19137"	-2.75365787271498	3	1	-1.58982511406812	0.111874231280471	1	"csn2; CRISPR-associated protein Csn2"
"ko:K03823"	-3.17870934052929	4	3	-1.58935467026464	0.111980342433766	1	"pat, bar; phosphinothricin acetyltransferase [EC:2.3.1.183]"
"ko:K05350"	-2.74063988298314	3	1	-1.58230917419214	0.113579007416959	1	"bglB; beta-glucosidase [EC:3.2.1.21]"
"ko:K02031"	-2.72893965013093	3	2	-1.57555404160534	0.115128614763507	1	"ddpD; peptide/nickel transport system ATP-binding protein"
"ko:K09155"	-2.72105924859923	3	3	-1.57100428965968	0.1161816523922	1	"K09155; uncharacterized protein"
"ko:K00547"	-3.13690544032007	4	3	-1.56845272016003	0.116775515713356	1	"mmuM, BHMT2; homocysteine S-methyltransferase [EC:2.1.1.10]"
"ko:K01752"	-2.71572630889241	3	1	-1.56792531548438	0.116898562960632	1	"E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]"
"ko:K08978"	-3.11956961409821	4	0	-1.55978480704911	0.118810742959876	1	"TC.BAT1; bacterial/archaeal transporter family protein"
"ko:K10439"	-3.11204384302923	4	2	-1.55602192151461	0.119702879697834	1	"rbsB; ribose transport system substrate-binding protein"
"ko:K18372"	-2.68802607197041	3	1	-1.55193257624085	0.120678357246543	1	"acmB; methyl acetate hydrolase [EC:3.1.1.114]"
"ko:K01715"	-3.09311576137049	4	3	-1.54655788068524	0.121969892817165	1	"crt; enoyl-CoA hydratase [EC:4.2.1.17]"
"ko:K06194"	-3.073650853092	4	2	-1.536825426546	0.124336065131107	1	"nlpD; lipoprotein NlpD"
"ko:K00087"	-3.07092669676119	4	3	-1.53546334838059	0.124670053389594	1	"ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]"
"ko:K09015"	-2.65867465735985	3	1	-1.53498652911435	0.124787137009113	1	"sufD; Fe-S cluster assembly protein SufD"
"ko:K21755"	-3.06125932322016	4	0	-1.53062966161008	0.125860946634615	1	"bsdA; LysR family transcriptional regulator, salicylic acid-responsive activator of bsdBCD"
"ko:K16960"	-3.01792572647865	4	1	-1.50896286323933	0.131308273399459	1	"tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K02034"	-2.61204851651914	3	2	-1.50806691414869	0.131537402063663	1	"ABC.PE.P1; peptide/nickel transport system permease protein"
"ko:K01160"	-2.97950187590934	4	0	-1.48975093795467	0.136289735677661	1	"rusA; crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]"
"ko:K09705"	-2.57715566655941	3	1	-1.48792151783164	0.13677159224095	1	"K09705; uncharacterized protein"
"ko:K09014"	-2.53343321007138	3	1	-1.46267834580865	0.143555414124394	1	"sufB; Fe-S cluster assembly protein SufB"
"ko:K02033"	-2.53206235809591	3	2	-1.46188688405159	0.143772209733294	1	"ABC.PE.P; peptide/nickel transport system permease protein"
"ko:K00015"	-2.53178447707637	3	1	-1.46172644937016	0.143816186267301	1	"gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]"
"ko:K22010"	-2.52268442709513	3	2	-1.45647253306385	0.145262037222874	1	"pdtaR; two-component system, response regulator PdtaR"
"ko:K07319"	-3.23775055395272	5	1	-1.44796606656517	0.147626541004006	1	"yhdJ; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K15773"	-2.89119238465639	4	1	-1.4455961923282	0.148290495258365	1	"hipB; HTH-type transcriptional regulator / antitoxin HipB"
"ko:K18889"	-2.8626759291914	4	3	-1.4313379645957	0.152333378297049	1	"mdlA, smdA; ATP-binding cassette, subfamily B, multidrug efflux pump"
"ko:K14645"	-2.85792894355214	4	1	-1.42896447177607	0.153014445205791	1	"K14645; serine protease [EC:3.4.21.-]"
"ko:K00288"	-2.46844813152761	3	2	-1.4251591932181	0.154111189142762	1	"MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]"
"ko:K03785"	-2.46719625268147	3	2	-1.42443642062928	0.154320177576372	1	"aroD; 3-dehydroquinate dehydratase I [EC:4.2.1.10]"
"ko:K12955"	-2.83897735231543	4	2	-1.41948867615772	0.155756595922645	1	"ctpI; cation-transporting P-type ATPase I [EC:7.2.2.-]"
"ko:K00757"	-2.43655691377248	3	2	-1.40674679006238	0.159502485820456	1	"udp, UPP; uridine phosphorylase [EC:2.4.2.3]"
"ko:K10012"	-2.8055850269005	4	1	-1.40279251345025	0.160678720131978	1	"arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]"
"ko:K02032"	-2.42730575541606	3	2	-1.40140563129499	0.16109280927557	1	"ddpF; peptide/nickel transport system ATP-binding protein"
"ko:K07794"	-2.78089795902738	4	2	-1.39044897951369	0.164392582056148	1	"tctB; putative tricarboxylic transport membrane protein"
"ko:K00558"	-3.06603828810342	5	1	-1.37117400676327	0.170320719052707	1	"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"ko:K03518"	-2.73787308723073	4	3	-1.36893654361536	0.171019111424155	1	"coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]"
"ko:K07302"	-2.73787308723073	4	3	-1.36893654361536	0.171019111424155	1	"iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]"
"ko:K00620"	-2.37009403537843	3	3	-1.36837442933046	0.171194904029532	1	"argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]"
"ko:K06155"	-2.36925511067262	3	1	-1.36789007592574	0.171346486606789	1	"gntT; Gnt-I system high-affinity gluconate transporter"
"ko:K06157"	-2.36925511067262	3	1	-1.36789007592574	0.171346486606789	1	"idnT; Gnt-II system L-idonate transporter"
"ko:K01308"	-2.35419606270507	3	0	-1.35919573052793	0.174084573847459	1	"yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]"
"ko:K01119"	-2.67647857546526	4	1	-1.33823928773263	0.180818445800877	1	"cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
"ko:K11104"	-2.30073436877346	3	1	-1.32832960714518	0.18406924293028	1	"melB; melibiose permease"
"ko:K02018"	-2.65654491594979	4	3	-1.32827245797489	0.184088114974832	1	"modB; molybdate transport system permease protein"
"ko:K15496"	-2.65654491594979	4	3	-1.32827245797489	0.184088114974832	1	"wtpB; molybdate/tungstate transport system permease protein"
"ko:K13894"	-2.2290411387661	3	3	-1.28693750150136	0.198116072817708	1	"yejB; microcin C transport system permease protein"
"ko:K20452"	-2.20270450503164	3	1	-1.27173203892522	0.203468342962643	1	"dmdA; dimethylmaleate hydratase large subunit [EC:4.2.1.85]"
"ko:K20945"	-2.47115777941766	4	0	-1.23557888970883	0.216615135616401	1	"vpsU; tyrosine-protein phosphatase [EC:3.1.3.48]"
"ko:K01270"	-2.44194006971491	4	3	-1.22097003485745	0.222097365518646	1	"pepD; dipeptidase D [EC:3.4.13.-]"
"ko:K16868"	-2.11222553300224	3	0	-1.21949398006804	0.222656759342694	1	"tehB; tellurite methyltransferase [EC:2.1.1.265]"
"ko:K02283"	-2.41988439691901	4	0	-1.2099421984595	0.226301073288585	1	"cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]"
"ko:K01845"	-2.37709282428108	4	1	-1.18854641214054	0.234618205878001	1	"hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]"
"ko:K00797"	-2.02837494624787	3	3	-1.1710828212337	0.241565488247614	1	"speE, SRM, SPE3; spermidine synthase [EC:2.5.1.16]"
"ko:K07088"	-2.00085789434832	3	1	-1.15519584391219	0.248010236290482	1	NA
"ko:K00794"	-1.99189122630162	3	0	-1.15001893570169	0.250136072263712	1	"ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"ko:K11928"	-1.99116529833627	3	0	-1.14959982099549	0.250308731943933	1	"putP; sodium/proline symporter"
"ko:K16927"	-1.97847057505121	3	2	-1.14227051908957	0.253341591476989	1	"cbrT; energy-coupling factor transport system substrate-specific component"
"ko:K01406"	-1.96820777792832	3	2	-1.13634529040803	0.255812082967159	1	"prtC; serralysin [EC:3.4.24.40]"
"ko:K21479"	-1.95692574244772	3	2	-1.1298316041863	0.258547188361087	1	"cbiH60; cobalt-factor III methyltransferase [EC:2.1.1.272]"
"ko:K14260"	-2.25308456714843	4	1	-1.12654228357421	0.259936053438743	1	"alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]"
"ko:K08234"	-2.22626497173561	4	0	-1.11313248586781	0.26565153341168	1	"yaeR; glyoxylase I family protein"
"ko:K13566"	-2.4497080327421	5	3	-1.09554273724772	0.273278932939375	1	"NIT2, yafV; omega-amidase [EC:3.5.1.3]"
"ko:K01677"	-1.87054496483969	3	2	-1.0799596389815	0.280160153613226	1	"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]"
"ko:K01897"	-2.15877741284705	4	1	-1.07938870642353	0.2804144833447	1	"ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]"
"ko:K00772"	-1.86556559742191	3	3	-1.07708479986245	0.281442383073631	1	"mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]"
"ko:K16209"	-1.85835580508905	3	1	-1.07292222431827	0.283306013612965	1	"lacS, galP, rafP; lactose/raffinose/galactose permease"
"ko:K01698"	-2.12874231025058	4	1	-1.06437115512529	0.287160595469127	1	"hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]"
"ko:K00097"	-1.83925486414441	3	0	-1.0618942909221	0.28828367715622	1	"pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]"
"ko:K01201"	-1.83855795948729	3	0	-1.06149193283071	0.288466397166554	1	"GBA, srfJ; glucosylceramidase [EC:3.2.1.45]"
"ko:K01218"	-2.1220115315258	4	2	-1.0610057657629	0.288687280887677	1	"gmuG; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"ko:K05813"	-2.11901786526268	4	1	-1.05950893263134	0.289368063301525	1	"ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein"
"ko:K01817"	-1.81784119162587	3	1	-1.04953110132919	0.293933748683441	1	"trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]"
"ko:K01223"	-1.81640755384597	3	1	-1.04870339017104	0.294314653456068	1	"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"ko:K01626"	-1.7827506100228	3	1	-1.02927154459463	0.303352090885295	1	"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"ko:K05795"	-1.77929213220652	3	0	-1.02727479149642	0.304291089019538	1	"terD; tellurium resistance protein TerD"
"ko:K03436"	-2.28270984673669	5	1	-1.02085887804227	0.307321304313995	1	"fruR2, fruR; DeoR family transcriptional regulator, fructose operon transcriptional repressor"
"ko:K07216"	-1.76798550539133	3	0	-1.02074690746104	0.307374364430458	1	"hr; hemerythrin"
"ko:K07124"	-2.02450998190205	4	2	-1.01225499095103	0.311416149202384	1	"K07124; uncharacterized protein"
"ko:K11686"	-1.75139715296092	3	1	-1.01116961771993	0.311935254606722	1	"racA; chromosome-anchoring protein RacA"
"ko:K01727"	-1.75042098214845	3	0	-1.01060602523858	0.312205030878748	1	"hysA, hylA, hylB; hyaluronate lyase [EC:4.2.2.1]"
"ko:K06218"	-2.00927247807297	4	0	-1.00463623903649	0.315072040698027	1	"relE, stbE; mRNA interferase RelE/StbE"
"ko:K06923"	-1.7361800239851	3	0	-1.00238400420945	0.316158164644801	1	"K06923; uncharacterized protein"
"ko:K06223"	-2.23788205328352	5	1	-1.00081127935375	0.316918055415753	1	"dam; DNA adenine methylase [EC:2.1.1.72]"
"ko:K00863"	-1.73317077938179	3	2	-1.00064661602767	0.316997684736438	1	"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"
"ko:K05878"	-1.73317077938179	3	2	-1.00064661602767	0.316997684736438	1	"dhaK; phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]"
"ko:K01834"	-1.99919310892139	4	0	-0.999596554460693	0.317505791266978	1	"PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"ko:K02438"	-1.98543194836334	4	2	-0.992715974181671	0.320848388007081	1	"glgX; glycogen debranching enzyme [EC:3.2.1.196]"
"ko:K07061"	-1.68067235633956	3	0	-0.970336637352205	0.331878720849531	1	"cmr1; CRISPR-associated protein Cmr1"
"ko:K01008"	-1.93192992166918	4	3	-0.965964960834589	0.334061714547195	1	"selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]"
"ko:K02279"	-1.89054515492137	4	0	-0.945272577460686	0.344519734695907	1	"cpaB, rcpC; pilus assembly protein CpaB"
"ko:K15586"	-1.88841720018929	4	2	-0.944208600094647	0.345063061316	1	"nikC, cntC; nickel transport system permease protein"
"ko:K09951"	-2.09786147873054	5	0	-0.938192174763942	0.348145659090025	1	"cas2; CRISPR-associated protein Cas2"
"ko:K02803"	-1.61779948079256	3	3	-0.934036965730422	0.350284825125453	1	"nagEb; N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]"
"ko:K02804"	-1.61779948079256	3	3	-0.934036965730422	0.350284825125453	1	"nagE; N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]"
"ko:K01754"	-1.61290530725463	3	2	-0.931211313320834	0.351744266862346	1	"E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]"
"ko:K08322"	-1.85271421069774	4	2	-0.926357105348872	0.354260428072078	1	"rspB; L-gulonate 5-dehydrogenase [EC:1.1.1.380]"
