"ogs"	"Z_sum"	"w_sum"	"Z_meta"	"p_meta"	"q_meta"	"gene"	"annot"
"ko:K00656"	-9.50895894968331	16	-2.37723973742083	0.0174427473655076	1	"E2.3.1.54, pflD"	"E2.3.1.54, pflD; formate C-acetyltransferase [EC:2.3.1.54]"
"ko:K07284"	-10.0835547087973	18	-2.37671663768536	0.0174675008976831	1	"srtA"	"srtA; sortase A [EC:3.4.22.70]"
"ko:K00634"	-9.69314559443069	17	-2.35093312531342	0.0187263991215625	1	"ptb"	"ptb; phosphate butyryltransferase [EC:2.3.1.19]"
"ko:K04749"	-8.44151165202137	13	-2.34125408490691	0.0192190824692825	1	"rsbV"	"rsbV; anti-sigma B factor antagonist"
"ko:K12790"	-8.10470744210297	12	-2.33962751170066	0.0193029810191397	1	"eae"	"eae; intimin"
"ko:K01479"	-5.70097565453179	6	-2.32741356493871	0.0199432644775343	1	"hutG"	"hutG; formiminoglutamase [EC:3.5.3.8]"
"ko:K07052"	-6.56904776105056	8	-2.32250910888858	0.0202055385204391	1	"K07052"	"K07052; CAAX protease family protein"
"ko:K07814"	-9.84005235615696	18	-2.31932258275642	0.0203775518441394	1	"K07814"	"K07814; cyclic di-GMP phosphodiesterase [EC:3.1.4.-]"
"ko:K16957"	-6.11944085288697	7	-2.31293123707256	0.0207264200655391	1	"tcyK"	"tcyK; L-cystine transport system substrate-binding protein"
"ko:K10953"	-8.33553176509808	13	-2.31186055287077	0.0207853691815611	1	"rtxA"	"rtxA; RTX toxin RtxA"
"ko:K02450"	-9.24642375316386	16	-2.31160593829097	0.0207994090960738	1	"gspA"	"gspA; general secretion pathway protein A"
"ko:K09972"	-6.08105506820248	7	-2.29842277419324	0.0215377385475405	1	"aapP, bztD"	"aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K19139"	-7.61567818936214	11	-2.29621337074613	0.0216636844134512	1	"csm4"	"csm4; CRISPR-associated protein Csm4"
"ko:K09002"	-7.25701285606994	10	-2.29486896343047	0.0217406349537283	1	"csm3"	"csm3; CRISPR-associated protein Csm3"
"ko:K22227"	-9.15792720792583	16	-2.28948180198146	0.0220513740655189	1	"ahbD"	"ahbD; AdoMet-dependent heme synthase [EC:1.3.98.6]"
"ko:K19138"	-7.22628089565488	10	-2.2851506642431	0.0223039949093047	1	"csm2"	"csm2; CRISPR-associated protein Csm2"
"ko:K06987"	-9.37031390989538	17	-2.27263494092312	0.0230481882084495	1	"K06987"	"K06987; uncharacterized protein"
"ko:K07335"	-6.39841285370294	8	-2.26218055884226	0.0236862499554834	1	"bmpA, bmpB, tmpC"	"bmpA, bmpB, tmpC; basic membrane protein A and related proteins"
"ko:K03319"	-7.15306145527986	10	-2.2619966441843	0.0236976106331717	1	"TC.DASS"	"TC.DASS; divalent anion:Na+ symporter, DASS family"
"ko:K01761"	-7.14214780916896	10	-2.25854544625555	0.0239116745747983	1	"E4.4.1.11"	"E4.4.1.11; methionine-gamma-lyase [EC:4.4.1.11]"
"ko:K00937"	-6.35901685438341	8	-2.24825196970703	0.0245601274995591	1	"ppk1"	"ppk1; polyphosphate kinase [EC:2.7.4.1]"
"ko:K10218"	-7.07902185223746	10	-2.23858326591743	0.0251830440657048	1	"ligK, galC"	"ligK, galC; 4-hydroxy-4-methyl-2-oxoglutarate aldolase [EC:4.1.3.17]"
"ko:K02028"	-4.99908235625829	5	-2.23565759474267	0.025374208765778	1	"ABC.PA.A"	"ABC.PA.A; polar amino acid transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K02483"	-8.29263321132562	14	-2.2162994507831	0.0266710006253946	1	"K02483"	"K02483; two-component system, OmpR family, response regulator"
"ko:K07110"	-9.90597176109614	20	-2.21504262410043	0.0267571390119474	1	"ramB"	"ramB; XRE family transcriptional regulator, fatty acid utilization regulator"
"ko:K05349"	-9.36336160809293	18	-2.2069654959281	0.0273164699998336	1	"bglX"	"bglX; beta-glucosidase [EC:3.2.1.21]"
"ko:K03077"	-8.81667679961326	16	-2.20416919990331	0.0275124469822077	1	"araD, ulaF, sgaE, sgbE"	"araD, ulaF, sgaE, sgbE; L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]"
"ko:K09774"	-9.56477638326919	19	-2.19431019327552	0.028213117149564	1	"lptA"	"lptA; lipopolysaccharide export system protein LptA"
"ko:K01347"	-8.19297116285102	14	-2.18966364793624	0.0285486393162314	1	"iga"	"iga; IgA-specific serine endopeptidase [EC:3.4.21.72]"
"ko:K05275"	-5.7879733335233	7	-2.18764829079659	0.0286952313593538	1	"E1.1.1.65"	"E1.1.1.65; pyridoxine 4-dehydrogenase [EC:1.1.1.65]"
"ko:K15532"	-7.83554088510063	13	-2.17318803324806	0.0297661680767391	1	"yteR, yesR"	"yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]"
"ko:K00548"	-7.50793990503772	12	-2.16735556261653	0.0302077528599866	1	"metH, MTR"	"metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]"
"ko:K13954"	-9.92909325960812	21	-2.1667057830681	0.0302572953602791	1	"yiaY"	"yiaY; alcohol dehydrogenase [EC:1.1.1.1]"
"ko:K11689"	-7.17307433785486	11	-2.16276328836287	0.0305593905620545	1	"dctQ"	"dctQ; C4-dicarboxylate transporter, DctQ subunit"
"ko:K16960"	-7.47222772297284	12	-2.15704634365228	0.031002053683119	1	"tcyN"	"tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K16962"	-7.11796274995388	11	-2.14614651939303	0.0318612908294811	1	"yxeN"	"yxeN; putative S-methylcysteine transport system permease protein"
"ko:K02230"	-7.11085968657738	11	-2.14400486520376	0.0320324969592562	1	"cobN"	"cobN; cobaltochelatase CobN [EC:6.6.1.2]"
"ko:K07492"	-4.78918858504666	5	-2.14179024664607	0.0322103646338616	1	"K07492"	"K07492; putative transposase"
"ko:K09760"	-4.78395208129851	5	-2.13944841097702	0.0323993697879989	1	"rmuC"	"rmuC; DNA recombination protein RmuC"
"ko:K00929"	-7.07619737199142	11	-2.13355378412677	0.032879324548171	1	"buk"	"buk; butyrate kinase [EC:2.7.2.7]"
"ko:K03791"	-6.73573612306309	10	-2.13002678667516	0.0331694019475534	1	"K03791"	"K03791; putative chitinase"
"ko:K12941"	-6.00403426072483	8	-2.12274667011744	0.0337750858981854	1	"abgB"	"abgB; aminobenzoyl-glutamate utilization protein B"
"ko:K02280"	-8.75042484867865	17	-2.12228976000774	0.0338134128582341	1	"cpaC, rcpA"	"cpaC, rcpA; pilus assembly protein CpaC"
"ko:K00854"	-8.74893831118444	17	-2.12192922170744	0.0338436821133272	1	"xylB, XYLB"	"xylB, XYLB; xylulokinase [EC:2.7.1.17]"
"ko:K07816"	-8.20056607832793	15	-2.1173770567225	0.0342278597985825	1	"E2.7.6.5"	"E2.7.6.5; GTP pyrophosphokinase [EC:2.7.6.5]"
"ko:K20276"	-8.72395330201064	17	-2.11586946689093	0.034355910908097	1	"bapA"	"bapA; large repetitive protein"
"ko:K00086"	-8.18638706715982	15	-2.11371605178118	0.034539526683074	1	"dhaT"	"dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]"
"ko:K12955"	-6.34053449832587	9	-2.11351149944196	0.0345570118153826	1	"ctpI"	"ctpI; cation-transporting P-type ATPase I [EC:7.2.2.-]"
"ko:K05802"	-10.3338067890888	24	-2.10937947781469	0.0349118394538442	1	"mscK, kefA, aefA"	"mscK, kefA, aefA; potassium-dependent mechanosensitive channel"
"ko:K19134"	-6.66246839228947	10	-2.10685749585149	0.0351299338867726	1	"csx10"	"csx10; CRISPR-associated protein Csx10"
"ko:K00831"	-5.15867017485168	6	-2.10601827995011	0.035202764506366	1	"serC, PSAT1"	"serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]"
"ko:K01818"	-5.94163783548532	8	-2.10068620241311	0.0356685213025969	1	"fucI"	"fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]"
"ko:K11614"	-6.28160039279293	9	-2.09386679759764	0.0362718477066284	1	"yufL, malK"	"yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]"
"ko:K18347"	-5.90257712920059	8	-2.08687615726718	0.0368993306504634	1	"vanH"	"vanH; D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]"
"ko:K16959"	-5.89807779744205	8	-2.08528540326855	0.0370434016003297	1	"tcyM"	"tcyM; L-cystine transport system permease protein"
"ko:K16238"	-6.25322126787917	9	-2.08440708929306	0.0371231535311577	1	"eat, eutP"	"eat, eutP; ethanolamine permease"
"ko:K21005"	-8.31488549348219	16	-2.07872137337055	0.0376429673164328	1	"pslL"	"pslL; polysaccharide biosynthesis protein PslL"
"ko:K10040"	-5.87195818118388	8	-2.07605072437947	0.0378892598583823	1	"peb1B, glnP, glnM"	"peb1B, glnP, glnM; aspartate/glutamate/glutamine transport system permease protein"
"ko:K07338"	-4.63983463321475	5	-2.0749971288452	0.0379868008705581	1	"K07338"	"K07338; uncharacterized protein"
"ko:K09015"	-7.46657636507249	13	-2.07085568741818	0.0383722843101389	1	"sufD"	"sufD; Fe-S cluster assembly protein SufD"
"ko:K20862"	-7.74387048727393	14	-2.0696364436378	0.0384864026020052	1	"yigB"	"yigB; FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]"
"ko:K06610"	-7.1655937097298	12	-2.06852872860799	0.0385903320289701	1	"iolF"	"iolF; MFS transporter, SP family, inositol transporter"
"ko:K07173"	-6.18691817183669	9	-2.0623060572789	0.0391786067084271	1	"luxS"	"luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]"
"ko:K12995"	-5.05017658903867	6	-2.06172595901566	0.0392338336658171	1	"wbdC, mtfC"	"wbdC, mtfC; O-antigen biosynthesis alpha-1,3-mannosyltransferase [EC:2.4.1.348 2.4.1.-]"
"ko:K03449"	-4.6085793488274	5	-2.06101934073595	0.0393011949691602	1	"MFS.CP"	"MFS.CP; MFS transporter, CP family, cyanate transporter"
"ko:K19157"	-11.2597869376951	30	-2.05574643282588	0.0398069637540196	1	"yafQ"	"yafQ; mRNA interferase YafQ [EC:3.1.-.-]"
"ko:K07061"	-8.95902691091677	19	-2.05534173353408	0.0398460090431577	1	"cmr1"	"cmr1; CRISPR-associated protein Cmr1"
"ko:K01609"	-8.95521024620765	19	-2.0544661305989	0.0399305982249066	1	"trpC"	"trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]"
"ko:K01643"	-6.67247005478572	11	-2.01182541787331	0.0442383435575388	1	"citF"	"citF; citrate lyase subunit alpha / citrate CoA-transferase [EC:2.8.3.10]"
"ko:K22491"	-4.91727636474586	6	-2.00746966964586	0.0446996770109473	1	"litR"	"litR; MerR family transcriptional regulator, light-induced transcriptional regulator"
"ko:K07559"	-5.67125427914026	8	-2.00509117930665	0.0449533002978734	1	"kptA"	"kptA; putative RNA 2'-phosphotransferase [EC:2.7.1.-]"
"ko:K00042"	-5.29730879765572	7	-2.00219452807309	0.0452638139785023	1	"garR, glxR"	"garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]"
"ko:K01610"	-5.65721855621815	8	-2.00012880187811	0.0454863574118792	1	"E4.1.1.49, pckA"	"E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"
"ko:K01501"	-5.99611825929624	9	-1.99870608643208	0.0456401640862595	1	"E3.5.5.1"	"E3.5.5.1; nitrilase [EC:3.5.5.1]"
"ko:K18831"	-9.33994968395595	22	-1.99128396334477	0.0464496774959283	1	"higA"	"higA; HTH-type transcriptional regulator / antitoxin HigA"
"ko:K12984"	-4.86157175622522	6	-1.98472835844634	0.0471747019312672	1	"waaE, kdtX"	"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]"
"ko:K19165"	-7.92824806884537	16	-1.98206201721134	0.047472299986635	1	"phd"	"phd; antitoxin Phd"
"ko:K00830"	-5.22424194975426	7	-1.97457785541157	0.0483160741408492	1	"AGXT"	"AGXT; alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]"
"ko:K15354"	-6.23243657668712	10	-1.9708694954874	0.0487388050987322	1	"sseI, srfH"	"sseI, srfH; secreted effector protein SseI"
"ko:K17073"	-5.52567513999097	8	-1.95362118106077	0.0507460338111652	1	"lysX1"	"lysX1; putative lysine transport system substrate-binding protein"
"ko:K13276"	-5.16634599436661	7	-1.95269524114411	0.0508557179309968	1	"bpr"	"bpr; bacillopeptidase F [EC:3.4.21.-]"
"ko:K16875"	-4.77809290876133	6	-1.95064826167932	0.0510989019359697	1	"hmfG"	"hmfG; 2,5-furandicarboxylate decarboxylase 2"
"ko:K00067"	-7.29265347671414	14	-1.94904362502358	0.0512902151547455	1	"rfbD, rmlD"	"rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"ko:K02549"	-4.35597587310513	5	-1.94805163212241	0.0514087854250062	1	"menC"	"menC; o-succinylbenzoate synthase [EC:4.2.1.113]"
"ko:K07455"	-9.53042124162167	24	-1.94538908964627	0.0517281668739098	1	"recT"	"recT; recombination protein RecT"
"ko:K01829"	-4.34663853942846	5	-1.94387584955649	0.0519104242017347	1	"dsbH"	"dsbH; disulfide reductase [EC:1.8.-.-]"
"ko:K00394"	-4.75871310230985	6	-1.94273648882598	0.0520480050848926	1	"aprA"	"aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]"
"ko:K01956"	-5.80492012868593	9	-1.93497337622864	0.0529935628601652	1	"carA, CPA1"	"carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"
"ko:K17076"	-7.22872562154722	14	-1.93195818705887	0.0533646669431213	1	"lysY"	"lysY; putative lysine transport system ATP-binding protein"
"ko:K08974"	-7.22386074990205	14	-1.93065799542124	0.0535253606825974	1	"K08974"	"K08974; putative membrane protein"
"ko:K02477"	-9.42653629369044	24	-1.92418366344734	0.0543315661024971	1	"K02477"	"K02477; two-component system, LytTR family, response regulator"
"ko:K00692"	-7.45158562874559	15	-1.92399113619801	0.0543556945174367	1	"sacB"	"sacB; levansucrase [EC:2.4.1.10]"
"ko:K12997"	-8.36658141841529	19	-1.91942541609355	0.0549305169397596	1	"rgpB"	"rgpB; rhamnosyltransferase [EC:2.4.1.-]"
"ko:K06015"	-6.06966664709492	10	-1.91939712427774	0.0549340946085209	1	"E3.5.1.81"	"E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]"
"ko:K02586"	-4.29109255177147	5	-1.91903492870081	0.0549799135656933	1	"nifD"	"nifD; nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]"
"ko:K18785"	-6.62677034844541	12	-1.91298382226639	0.0557501235426985	1	"mp2"	"mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]"
"ko:K07079"	-7.881579427312	17	-1.91156379267662	0.0559321671577407	1	"K07079"	"K07079; uncharacterized protein"
"ko:K10914"	-8.09033977654743	18	-1.90691137269998	0.0565320652218895	1	"crp"	"crp; CRP/FNR family transcriptional regulator, cyclic AMP receptor protein"
"ko:K01657"	-7.58996035261915	16	-1.89749008815479	0.0577632857349431	1	"trpE"	"trpE; anthranilate synthase component I [EC:4.1.3.27]"
"ko:K00812"	-4.99242927396335	7	-1.8869608995694	0.0591655849324001	1	"aspB"	"aspB; aspartate aminotransferase [EC:2.6.1.1]"
"ko:K07749"	-5.62909411436828	9	-1.87636470478943	0.0606052176679506	1	"frc"	"frc; formyl-CoA transferase [EC:2.8.3.16]"
"ko:K02806"	-7.94480478951821	18	-1.87260844729056	0.061122473999798	1	"ptsN"	"ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]"
"ko:K03602"	-5.59844872631579	9	-1.8661495754386	0.0620204415975608	1	"xseB"	"xseB; exodeoxyribonuclease VII small subunit [EC:3.1.11.6]"
"ko:K01448"	-4.15869694282196	5	-1.85982581239409	0.0629101741535908	1	"amiABC"	"amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"
"ko:K08600"	-5.24892967602618	8	-1.85577688394471	0.0634853667539893	1	"srtB"	"srtB; sortase B [EC:3.4.22.71]"
"ko:K07321"	-6.13480366968472	11	-1.84971290316724	0.064354939775803	1	"cooC"	"cooC; CO dehydrogenase maturation factor"
"ko:K07658"	-6.92009678206931	14	-1.84947366013002	0.0643894477670225	1	"phoB1, phoP"	"phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP"
"ko:K02334"	-7.84246868098712	18	-1.8484875951897	0.0645318372697464	1	"dpo"	"dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7]"
"ko:K00879"	-4.51809225307833	6	-1.84450343847725	0.0651098051794344	1	"fucK"	"fucK; L-fuculokinase [EC:2.7.1.51]"
"ko:K00390"	-9.21298084431454	25	-1.84259616886291	0.0653879937092458	1	"cysH"	"cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]"
"ko:K03303"	-5.21133763808365	8	-1.84248609147082	0.0654040791316847	1	"lctP"	"lctP; lactate permease"
"ko:K01646"	-6.08111628480787	11	-1.83352554756615	0.0667244528760916	1	"citD"	"citD; citrate lyase subunit gamma (acyl carrier protein)"
"ko:K03718"	-4.09688512035471	5	-1.83218272502411	0.0669242017075206	1	"asnC"	"asnC; Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA"
"ko:K07317"	-8.78045556593775	23	-1.83085154748569	0.0671227039719442	1	"K07317"	"K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K00766"	-7.75034436945963	18	-1.82677368672529	0.0677338037715948	1	"trpD"	"trpD; anthranilate phosphoribosyltransferase [EC:2.4.2.18]"
"ko:K06726"	-4.83184846003701	7	-1.82626705685834	0.0678100448976862	1	"rbsD"	"rbsD; D-ribose pyranase [EC:5.4.99.62]"
"ko:K01295"	-4.47212489831978	6	-1.82573734447993	0.0678898351091216	1	"cpg"	"cpg; glutamate carboxypeptidase [EC:3.4.17.11]"
"ko:K01338"	-5.14737146689748	8	-1.81987063476468	0.0687787077961466	1	"lon"	"lon; ATP-dependent Lon protease [EC:3.4.21.53]"
"ko:K06921"	-9.09130314857484	25	-1.81826062971497	0.06902430715948	1	"K06921"	"K06921; uncharacterized protein"
"ko:K04477"	-4.43881631206455	6	-1.81213917108346	0.0699646951791152	1	"ycdX"	"ycdX; putative hydrolase"
"ko:K03453"	-6.27246196085859	12	-1.8107038007917	0.0701867142051989	1	"TC.BASS"	"TC.BASS; bile acid:Na+ symporter, BASS family"
"ko:K12070"	-6.77027102401606	14	-1.80943104196223	0.0703840642237489	1	"traI"	"traI; conjugal transfer pilus assembly protein TraI"
"ko:K10041"	-4.03378905372164	5	-1.80396530620323	0.0712367459390529	1	"peb1C, glnQ"	"peb1C, glnQ; aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K07273"	-8.0623768301493	20	-1.80280226524331	0.0714192743077893	1	"acm"	"acm; lysozyme"
"ko:K07726"	-9.69925657102161	29	-1.80110672902185	0.0716860593466613	1	"K07726"	"K07726; putative transcriptional regulator"
"ko:K02476"	-6.48730993624819	13	-1.79925604730537	0.0719781872692989	1	"K02476"	"K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]"
"ko:K01955"	-5.39531788030092	9	-1.79843929343364	0.0721074206638604	1	"carB, CPA2"	"carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]"
"ko:K01520"	-5.66615196505773	10	-1.79179457782212	0.0731658777022554	1	"dut, DUT"	"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"
"ko:K20026"	-5.05254586818993	8	-1.78634472282659	0.0740434598310339	1	"hadC"	"hadC; (R)-2-hydroxyisocaproyl-CoA dehydratase beta subunit [EC:4.2.1.157]"
"ko:K18918"	-4.35688906603373	6	-1.77869251294897	0.0752901873421072	1	"relB"	"relB; RHH-type transcriptional regulator, rel operon repressor / antitoxin RelB"
"ko:K00772"	-4.69229983228946	7	-1.77352263331257	0.0761421448712669	1	"mtaP, MTAP"	"mtaP, MTAP; 5'-methylthioadenosine phosphorylase [EC:2.4.2.28]"
"ko:K00791"	-5.00036842261403	8	-1.76789721003073	0.077078089319004	1	"miaA, TRIT1"	"miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]"
"ko:K14645"	-9.17266649333012	27	-1.7652804897036	0.0775166368494823	1	"K14645"	"K14645; serine protease [EC:3.4.21.-]"
"ko:K03543"	-4.97233686319248	8	-1.75798655715362	0.0787497966508326	1	"emrA"	"emrA; membrane fusion protein, multidrug efflux system"
"ko:K19424"	-8.20952138798001	22	-1.75027584085404	0.0800707275959667	1	"epsF"	"epsF; glycosyltransferase EpsF [EC:2.4.-.-]"
"ko:K01999"	-4.95002510244894	8	-1.75009815849264	0.0801013774792049	1	"livK"	"livK; branched-chain amino acid transport system substrate-binding protein"
"ko:K07090"	-7.80363259184162	20	-1.74494529467907	0.0809943919152554	1	"K07090"	"K07090; uncharacterized protein"
"ko:K02282"	-5.20115373435946	9	-1.73371791145315	0.0829681468701911	1	"cpaE, tadZ"	"cpaE, tadZ; pilus assembly protein CpaE"
"ko:K22213"	-6.24104684737748	13	-1.73095495544557	0.083459798761129	1	"PATG"	"PATG; 6-methylsalicylate decarboxylase [EC:4.1.1.52]"
"ko:K01488"	-5.45234862027629	10	-1.72418402373496	0.0846746273265123	1	"add, ADA"	"add, ADA; adenosine deaminase [EC:3.5.4.4]"
"ko:K09690"	-7.10777488097426	17	-1.72388862337464	0.0847279514923863	1	"wzm, rfbA"	"wzm, rfbA; lipopolysaccharide transport system permease protein"
"ko:K10241"	-3.85373165656005	5	-1.72344119022223	0.0848087715728142	1	"cebF"	"cebF; cellobiose transport system permease protein"
"ko:K11070"	-5.9697885577172	12	-1.72332951540159	0.0848289531743118	1	"potC"	"potC; spermidine/putrescine transport system permease protein"
"ko:K01246"	-9.27087226642682	29	-1.72155776071038	0.0851496603709766	1	"tag"	"tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]"
"ko:K12283"	-3.84688663321979	5	-1.72038000272295	0.0853633895541289	1	"mshM"	"mshM; MSHA biogenesis protein MshM"
"ko:K04752"	-7.08455196110979	17	-1.71825623799014	0.085749887759834	1	"glnK"	"glnK; nitrogen regulatory protein P-II 2"
"ko:K12972"	-4.50648222785379	7	-1.70329018037621	0.088513777333016	1	"ghrA"	"ghrA; glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]"
"ko:K08369"	-6.1348466457497	13	-1.70150031910452	0.0888490779526726	1	"ydjE"	"ydjE; MFS transporter, putative metabolite:H+ symporter"
"ko:K02008"	-6.80354511021318	16	-1.7008862775533	0.0889643438899636	1	"cbiQ"	"cbiQ; cobalt/nickel transport system permease protein"
"ko:K02283"	-6.33105872817547	14	-1.69204661831267	0.0906370853707333	1	"cpaF, tadA"	"cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]"
"ko:K19340"	-4.78535478288956	8	-1.69187840868234	0.0906691595421383	1	"nosF"	"nosF; Cu-processing system ATP-binding protein"
"ko:K10004"	-4.47208713814361	7	-1.69029005841979	0.0909724761244632	1	"gltL, aatP"	"gltL, aatP; glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]"
"ko:K08282"	-7.55377915016923	20	-1.6890763666799	0.0912047962100856	1	"E2.7.11.1"	"E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]"
"ko:K22015"	-4.134884647292	6	-1.68805958852223	0.0913997908475124	1	"fdhF"	"fdhF; formate dehydrogenase (hydrogenase) [EC:1.17.98.4 1.17.98.-]"
"ko:K00197"	-3.76790271614194	5	-1.68505732117989	0.0919775127944348	1	"cdhE, acsC"	"cdhE, acsC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]"
