"mod"	"comp"	"n"	"n_sig"	"p"	"est"	"mean_sig_est"	"q"	"V2"
"md:M00137"	"human"	5	0	1	0	0.196218437402617	1	"Flavanone biosynthesis, phenylalanine => naringenin"
"md:M00137"	"hdi_diff"	5	0	1	0	0.0178599725055351	1	"Flavanone biosynthesis, phenylalanine => naringenin"
"md:M00140"	"human"	5	0	1	0	-0.00318697856164453	1	"C1-unit interconversion, prokaryotes"
"md:M00140"	"hdi_diff"	5	0	1	0	0.0255037281863751	1	"C1-unit interconversion, prokaryotes"
"md:M00142"	"human"	7	0	1	0	0	1	"NADH:ubiquinone oxidoreductase, mitochondria"
"md:M00142"	"hdi_diff"	7	0	1	0	0	1	"NADH:ubiquinone oxidoreductase, mitochondria"
"md:M00143"	"human"	11	0	1	0	-0.415833589751031	1	"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria"
"md:M00143"	"hdi_diff"	11	0	1	0	-0.473126025801997	1	"NADH dehydrogenase (ubiquinone) Fe-S protein/flavoprotein complex, mitochondria"
"md:M00144"	"human"	16	0	1	0	0.394429138353108	1	"NADH:quinone oxidoreductase, prokaryotes"
"md:M00144"	"hdi_diff"	16	3	0.0500473666698541	4.1144345895023	-0.29367886926329	1	"NADH:quinone oxidoreductase, prokaryotes"
"md:M00145"	"human"	14	0	1	0	-0.00715076346994456	1	"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"
"md:M00145"	"hdi_diff"	14	0	1	0	-0.423751112922426	1	"NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"
"md:M00146"	"human"	14	0	1	0	0	1	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"
"md:M00146"	"hdi_diff"	14	0	1	0	0	1	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"
"md:M00147"	"human"	13	0	1	0	0	1	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex"
"md:M00147"	"hdi_diff"	13	0	1	0	0	1	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex"
"md:M00148"	"human"	5	0	1	0	0	1	"Succinate dehydrogenase (ubiquinone)"
"md:M00148"	"hdi_diff"	5	0	1	0	0	1	"Succinate dehydrogenase (ubiquinone)"
"md:M00149"	"human"	6	0	1	0	0.0741118951137458	1	"Succinate dehydrogenase, prokaryotes"
"md:M00149"	"hdi_diff"	6	0	1	0	-0.174131038179245	1	"Succinate dehydrogenase, prokaryotes"
"md:M00151"	"human"	10	0	1	0	-0.179240611229835	1	"Cytochrome bc1 complex respiratory unit"
"md:M00151"	"hdi_diff"	10	0	1	0	0.17823826582633	1	"Cytochrome bc1 complex respiratory unit"
"md:M00152"	"human"	10	0	1	0	-0.179240611229835	1	"Cytochrome bc1 complex"
"md:M00152"	"hdi_diff"	10	0	1	0	0.17823826582633	1	"Cytochrome bc1 complex"
"md:M00154"	"human"	17	0	1	0	0.0269740170716211	1	"Cytochrome c oxidase"
"md:M00154"	"hdi_diff"	17	1	0.60523406956689	1.1126136752196	-0.0855569620101752	1	"Cytochrome c oxidase"
"md:M00155"	"human"	5	1	0.329079506857383	3.0097458283033	-0.13623851698329	1	"Cytochrome c oxidase, prokaryotes"
"md:M00155"	"hdi_diff"	5	1	0.239139506216474	4.4521938071492	-0.122824628701568	1	"Cytochrome c oxidase, prokaryotes"
"md:M00156"	"human"	5	0	1	0	0	1	"Cytochrome c oxidase, cbb3-type"
"md:M00156"	"hdi_diff"	5	0	1	0	0	1	"Cytochrome c oxidase, cbb3-type"
"md:M00157"	"human"	8	0	1	0	0.0352715908070423	1	"F-type ATPase, prokaryotes and chloroplasts"
"md:M00157"	"hdi_diff"	8	0	1	0	-0.0242075544985136	1	"F-type ATPase, prokaryotes and chloroplasts"
"md:M00158"	"human"	20	0	1	0	0	1	"F-type ATPase, eukaryotes"
"md:M00158"	"hdi_diff"	20	0	1	0	0	1	"F-type ATPase, eukaryotes"
"md:M00159"	"human"	9	1	0.512491183964788	1.50467815125084	-0.384353032185769	1	"V/A-type ATPase, prokaryotes"
"md:M00159"	"hdi_diff"	9	8	5.38850101856437e-10	143.156202053234	0.676721610066515	8.76170265618566e-07	"V/A-type ATPase, prokaryotes"
"md:M00160"	"human"	14	0	1	0	0	1	"V-type ATPase, eukaryotes"
"md:M00160"	"hdi_diff"	14	0	1	0	0	1	"V-type ATPase, eukaryotes"
"md:M00161"	"human"	6	0	1	0	0	1	"Photosystem II"
"md:M00161"	"hdi_diff"	6	0	1	0	0	1	"Photosystem II"
"md:M00162"	"human"	8	1	0.471972259385489	1.71970315176048	0.394237334235605	1	"Cytochrome b6f complex"
"md:M00162"	"hdi_diff"	8	1	0.354231891695756	2.54389339237334	0.710091401729306	1	"Cytochrome b6f complex"
"md:M00163"	"human"	6	0	1	0	0	1	"Photosystem I"
"md:M00163"	"hdi_diff"	6	0	1	0	0	1	"Photosystem I"
"md:M00165"	"human"	17	4	0.0366586532878464	3.70846348244324	-0.262689900667993	1	"Reductive pentose phosphate cycle (Calvin cycle)"
"md:M00165"	"hdi_diff"	17	4	0.0108665552607221	5.4895434795631	0.353619297137316	1	"Reductive pentose phosphate cycle (Calvin cycle)"
"md:M00166"	"human"	7	3	0.01247118679513	9.03759117175857	-1.02747310637548	1	"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P"
"md:M00166"	"hdi_diff"	7	3	0.00447067403846998	13.3736562571541	0.621370873342374	1	"Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P"
"md:M00167"	"human"	10	1	0.549902298620793	1.3374497257001	0.27265834332725	1	"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P"
"md:M00167"	"hdi_diff"	10	1	0.421123141457058	1.97850268584178	0.166193193793777	1	"Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P"
"md:M00171"	"human"	9	0	1	0	-0.112921729060173	1	"C4-dicarboxylic acid cycle, NAD - malic enzyme type"
"md:M00171"	"hdi_diff"	9	0	1	0	0.0513780542699181	1	"C4-dicarboxylic acid cycle, NAD - malic enzyme type"
"md:M00173"	"human"	43	3	0.65093509048713	0.902529136844397	-0.00641387102011226	1	"Reductive citrate cycle (Arnon-Buchanan cycle)"
"md:M00173"	"hdi_diff"	43	5	0.0766244624810657	2.34713761024054	-0.294019840362027	1	"Reductive citrate cycle (Arnon-Buchanan cycle)"
"md:M00174"	"human"	12	0	1	0	0	1	"Methane oxidation, methanotroph, methane => formaldehyde"
"md:M00174"	"hdi_diff"	12	0	1	0	0	1	"Methane oxidation, methanotroph, methane => formaldehyde"
"md:M00175"	"human"	8	2	0.120894153426302	4.01503653359285	-0.347556030282355	1	"Nitrogen fixation, nitrogen => ammonia"
"md:M00175"	"hdi_diff"	8	1	0.354231891695756	2.54389339237334	0.15460305522099	1	"Nitrogen fixation, nitrogen => ammonia"
"md:M00176"	"human"	10	3	0.035939705512527	5.16443658419423	0.485232617544818	1	"Assimilatory sulfate reduction, sulfate => H2S"
"md:M00176"	"hdi_diff"	10	0	1	0	0.0704018010254114	1	"Assimilatory sulfate reduction, sulfate => H2S"
"md:M00307"	"human"	12	2	0.233631755105311	2.40846057859777	-0.202879634558392	1	"Pyruvate oxidation, pyruvate => acetyl-CoA"
"md:M00307"	"hdi_diff"	12	2	0.131115622573568	3.56356117888273	0.173721026545784	1	"Pyruvate oxidation, pyruvate => acetyl-CoA"
"md:M00308"	"human"	7	1	0.428087496140591	2.00640786050155	-0.104855247439175	1	"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P"
"md:M00308"	"hdi_diff"	7	2	0.0496613402283026	7.12656164549025	0.139673929932169	1	"Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P"
"md:M00309"	"human"	8	0	1	0	-0.0605501175177505	1	"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate"
"md:M00309"	"hdi_diff"	8	0	1	0	0.0997543260412462	1	"Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate"
"md:M00345"	"human"	7	2	0.0953772030202089	4.81763956364698	-0.24479723267194	1	"Formaldehyde assimilation, ribulose monophosphate pathway"
"md:M00345"	"hdi_diff"	7	1	0.317943483691064	2.96799270378516	0.485424656563112	1	"Formaldehyde assimilation, ribulose monophosphate pathway"
"md:M00346"	"human"	10	0	1	0	-0.109323453132749	1	"Formaldehyde assimilation, serine pathway"
"md:M00346"	"hdi_diff"	10	2	0.0958011454435529	4.45473722810623	0.077915604116987	1	"Formaldehyde assimilation, serine pathway"
"md:M00356"	"human"	19	10	3.34599514761935e-07	13.4331813388468	-2.60968413249235	0.000540378216340525	"Methanogenesis, methanol => methane"
"md:M00356"	"hdi_diff"	19	2	0.268154532880702	2.09582599923382	0.748854893138702	1	"Methanogenesis, methanol => methane"
"md:M00357"	"human"	30	7	0.00655133169430699	3.67225886434137	-1.26948359989604	1	"Methanogenesis, acetate => methane"
"md:M00357"	"hdi_diff"	30	3	0.212487051339681	1.97994533657709	0.431122927580355	1	"Methanogenesis, acetate => methane"
"md:M00358"	"human"	5	1	0.329079506857383	3.0097458283033	-0.224060188725856	1	"Coenzyme M biosynthesis"
"md:M00358"	"hdi_diff"	5	0	1	0	0.345698165741372	1	"Coenzyme M biosynthesis"
"md:M00370"	"human"	6	0	1	0	0	1	"Glucosinolate biosynthesis, tryptophan => glucobrassicin"
"md:M00370"	"hdi_diff"	6	0	1	0	0	1	"Glucosinolate biosynthesis, tryptophan => glucobrassicin"
"md:M00371"	"human"	10	0	1	0	0	1	"Castasterone biosynthesis, campesterol => castasterone"
"md:M00371"	"hdi_diff"	10	0	1	0	0	1	"Castasterone biosynthesis, campesterol => castasterone"
"md:M00372"	"human"	7	0	1	0	0	1	"Abscisic acid biosynthesis, beta-carotene => abscisic acid"
"md:M00372"	"hdi_diff"	7	0	1	0	0	1	"Abscisic acid biosynthesis, beta-carotene => abscisic acid"
"md:M00373"	"human"	13	1	0.645781468757014	1.00297767076725	-0.353402799660558	1	"Ethylmalonyl pathway"
"md:M00373"	"hdi_diff"	13	2	0.149725746041921	3.23949267034717	0.260774810875138	1	"Ethylmalonyl pathway"
"md:M00374"	"human"	23	2	0.535806055251881	1.1464006694436	-0.139135833088174	1	"Dicarboxylate-hydroxybutyrate cycle"
"md:M00374"	"hdi_diff"	23	3	0.120727985723154	2.673814990879	0.116667511689129	1	"Dicarboxylate-hydroxybutyrate cycle"
"md:M00375"	"human"	18	2	0.40679579226864	1.50493595995901	-0.145266131597472	1	"Hydroxypropionate-hydroxybutylate cycle"
"md:M00375"	"hdi_diff"	18	1	0.626245580139818	1.04714477456688	0.217130568952974	1	"Hydroxypropionate-hydroxybutylate cycle"
"md:M00376"	"human"	21	4	0.0723927700665008	2.83531504225525	-0.307095606517135	1	"3-Hydroxypropionate bi-cycle"
"md:M00376"	"hdi_diff"	21	5	0.00420711233101705	5.5787312674779	0.493624275209035	1	"3-Hydroxypropionate bi-cycle"
"md:M00377"	"human"	16	0	1	0	-0.420008214539217	1	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"
"md:M00377"	"hdi_diff"	16	3	0.0500473666698541	4.1144345895023	0.414671173500722	1	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"
"md:M00378"	"human"	5	0	1	0	0.0871226796687278	1	"F420 biosynthesis, archaea"
"md:M00378"	"hdi_diff"	5	0	1	0	0.796076766369161	1	"F420 biosynthesis, archaea"
"md:M00415"	"human"	13	0	1	0	0	1	"Fatty acid elongation in endoplasmic reticulum"
"md:M00415"	"hdi_diff"	13	0	1	0	0	1	"Fatty acid elongation in endoplasmic reticulum"
"md:M00418"	"human"	9	1	0.512491183964788	1.50467815125084	-0.729475777066491	1	"Toluene degradation, anaerobic, toluene => benzoyl-CoA"
"md:M00418"	"hdi_diff"	9	1	0.388590941855708	2.22575807748088	0.563851545897895	1	"Toluene degradation, anaerobic, toluene => benzoyl-CoA"
"md:M00422"	"human"	5	0	1	0	-0.589983571571375	1	"Acetyl-CoA pathway, CO2 => acetyl-CoA"
"md:M00422"	"hdi_diff"	5	2	0.0253863720841277	11.8798794351767	0.796397650763282	1	"Acetyl-CoA pathway, CO2 => acetyl-CoA"
"md:M00432"	"human"	5	0	1	0	0.0635200460987773	1	"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate"
"md:M00432"	"hdi_diff"	5	0	1	0	0.070334504127083	1	"Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate"
"md:M00433"	"human"	6	1	0.38055745426625	2.40774161159199	-0.366484532099952	1	"Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate"
"md:M00433"	"hdi_diff"	6	1	0.279617463196384	3.56167328064575	1.01126667622526	1	"Lysine biosynthesis, 2-oxoglutarate => 2-oxoadipate"
"md:M00525"	"human"	9	1	0.512491183964788	1.50467815125084	-0.168341669943524	1	"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine"
"md:M00525"	"hdi_diff"	9	1	0.388590941855708	2.22575807748088	0.111380141080965	1	"Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine"
"md:M00526"	"human"	9	0	1	0	0.218719314533661	1	"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine"
"md:M00526"	"hdi_diff"	9	1	0.388590941855708	2.22575807748088	-0.0990073212303914	1	"Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine"
"md:M00527"	"human"	10	0	1	0	0.189281443149396	1	"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine"
"md:M00527"	"hdi_diff"	10	1	0.421123141457058	1.97850268584178	-0.0649996152675225	1	"Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine"
"md:M00529"	"human"	10	2	0.175791152060746	3.01077220452771	0.848434711487204	1	"Denitrification, nitrate => nitrogen"
"md:M00529"	"hdi_diff"	10	0	1	0	0.172191193362657	1	"Denitrification, nitrate => nitrogen"
"md:M00530"	"human"	9	3	0.0266506707895008	6.02420553267124	1.31508132434133	1	"Dissimilatory nitrate reduction, nitrate => ammonia"
"md:M00530"	"hdi_diff"	9	2	0.0793594904161492	5.09110853959073	0.00486103819144043	1	"Dissimilatory nitrate reduction, nitrate => ammonia"
"md:M00531"	"human"	9	1	0.512491183964788	1.50467815125084	-0.0964660756832357	1	"Assimilatory nitrate reduction, nitrate => ammonia"
"md:M00531"	"hdi_diff"	9	0	1	0	0.0907895200767424	1	"Assimilatory nitrate reduction, nitrate => ammonia"
"md:M00532"	"human"	15	2	0.321552512185997	1.85239397475546	-0.213167104545189	1	"Photorespiration"
"md:M00532"	"hdi_diff"	15	0	1	0	0.212659135089344	1	"Photorespiration"
"md:M00534"	"human"	9	0	1	0	0	1	"Naphthalene degradation, naphthalene => salicylate"
"md:M00534"	"hdi_diff"	9	0	1	0	0	1	"Naphthalene degradation, naphthalene => salicylate"
"md:M00538"	"human"	8	1	0.471972259385489	1.71970315176048	0.692852827752978	1	"Toluene degradation, toluene => benzoate"
"md:M00538"	"hdi_diff"	8	0	1	0	-0.316333873236957	1	"Toluene degradation, toluene => benzoate"
"md:M00539"	"human"	8	1	0.471972259385489	1.71970315176048	-0.469300182168998	1	"Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate"
"md:M00539"	"hdi_diff"	8	0	1	0	-0.297980169448038	1	"Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate"
"md:M00540"	"human"	5	2	0.0503115583795719	8.02960456832933	-0.976504332476545	1	"Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA"
"md:M00540"	"hdi_diff"	5	0	1	0	0.0870380870818282	1	"Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA"
"md:M00541"	"human"	9	2	0.147820862751102	3.44097943919448	0.418361271319327	1	"Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA"
"md:M00541"	"hdi_diff"	9	0	1	0	0.291726563850433	1	"Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA"
"md:M00542"	"human"	17	3	0.137072699294214	2.5813518957856	0.373439009461269	1	"EHEC/EPEC pathogenicity signature, T3SS and effectors"
"md:M00542"	"hdi_diff"	17	1	0.60523406956689	1.1126136752196	0.162064658395702	1	"EHEC/EPEC pathogenicity signature, T3SS and effectors"
"md:M00543"	"human"	7	0	1	0	0	1	"Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate"
"md:M00543"	"hdi_diff"	7	0	1	0	0	1	"Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate"
"md:M00544"	"human"	6	0	1	0	-0.127386135024441	1	"Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate"
"md:M00544"	"hdi_diff"	6	1	0.279617463196384	3.56167328064575	0.664751789746315	1	"Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate"
"md:M00545"	"human"	11	1	0.584443860668688	1.203664728855	0.596149279207088	1	"Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA"
"md:M00545"	"hdi_diff"	11	0	1	0	-0.150456446920394	1	"Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA"
"md:M00546"	"human"	20	2	0.460671597629708	1.33762208907776	0.144894807188164	1	"Purine degradation, xanthine => urea"
"md:M00546"	"hdi_diff"	20	1	0.664975310474112	0.936828380419437	0.293703948616441	1	"Purine degradation, xanthine => urea"
"md:M00547"	"human"	5	0	1	0	0	1	"Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol"
"md:M00547"	"hdi_diff"	5	0	1	0	0	1	"Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol"
"md:M00548"	"human"	6	0	1	0	0	1	"Benzene degradation, benzene => catechol"
"md:M00548"	"hdi_diff"	6	0	1	0	0	1	"Benzene degradation, benzene => catechol"
"md:M00549"	"human"	10	1	0.549902298620793	1.3374497257001	-0.0155493835542969	1	"Nucleotide sugar biosynthesis, glucose => UDP-glucose"
"md:M00549"	"hdi_diff"	10	0	1	0	0.203915908255865	1	"Nucleotide sugar biosynthesis, glucose => UDP-glucose"
"md:M00550"	"human"	7	6	1.32362557433558e-06	72.4108970289154	0.240039087683439	0.00213236080025462	"Ascorbate degradation, ascorbate => D-xylulose-5P"
"md:M00550"	"hdi_diff"	7	1	0.317943483691064	2.96799270378516	0.540785992015204	1	"Ascorbate degradation, ascorbate => D-xylulose-5P"
"md:M00552"	"human"	5	1	0.329079506857383	3.0097458283033	0.00298210807186509	1	"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P"
"md:M00552"	"hdi_diff"	5	2	0.0253863720841277	11.8798794351767	0.263358441397143	1	"D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P"
"md:M00555"	"human"	6	0	1	0	-0.0873691378355555	1	"Betaine biosynthesis, choline => betaine"
"md:M00555"	"hdi_diff"	6	0	1	0	0.130420807853706	1	"Betaine biosynthesis, choline => betaine"
"md:M00563"	"human"	23	11	2.99493092798596e-07	11.0871971546877	-2.53072049631565	0.000483980837962532	"Methanogenesis, methylamine/dimethylamine/trimethylamine => methane"
"md:M00563"	"hdi_diff"	23	1	0.715681345938268	0.808979395768363	0.678304028436358	1	"Methanogenesis, methylamine/dimethylamine/trimethylamine => methane"
"md:M00564"	"human"	27	3	0.34324081002733	1.50519403198528	0.415247219067233	1	"Helicobacter pylori pathogenicity signature, cagA pathogenicity island"
"md:M00564"	"hdi_diff"	27	1	0.7715646298042	0.684406736113186	-0.218302424791997	1	"Helicobacter pylori pathogenicity signature, cagA pathogenicity island"
"md:M00565"	"human"	7	2	0.0953772030202089	4.81763956364698	-0.141649557205646	1	"Trehalose biosynthesis, D-glucose 1P => trehalose"
"md:M00565"	"hdi_diff"	7	4	0.000245006391965461	23.7962293878481	0.334180689610783	0.38809012487329	"Trehalose biosynthesis, D-glucose 1P => trehalose"
"md:M00567"	"human"	37	8	0.00611550425504396	3.3294393905596	-0.995591230879568	1	"Methanogenesis, CO2 => methane"
"md:M00567"	"hdi_diff"	37	1	0.867842644345752	0.494087830622084	0.333408681857627	1	"Methanogenesis, CO2 => methane"
"md:M00568"	"human"	5	0	1	0	0.540312691582596	1	"Catechol ortho-cleavage, catechol => 3-oxoadipate"
"md:M00568"	"hdi_diff"	5	0	1	0	0.177506964928609	1	"Catechol ortho-cleavage, catechol => 3-oxoadipate"
"md:M00569"	"human"	12	1	0.616335870265359	1.09417548339537	0.00431129540415078	1	"Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA"
"md:M00569"	"hdi_diff"	12	2	0.131115622573568	3.56356117888273	0.51067524319961	1	"Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA"
"md:M00570"	"human"	8	1	0.471972259385489	1.71970315176048	0.770834233045139	1	"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine"
"md:M00570"	"hdi_diff"	8	0	1	0	-0.298838160291971	1	"Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine"
"md:M00572"	"human"	10	3	0.035939705512527	5.16443658419423	0.169649531924828	1	"Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP"
"md:M00572"	"hdi_diff"	10	2	0.0958011454435529	4.45473722810623	0.344089955836568	1	"Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP"
"md:M00573"	"human"	5	1	0.329079506857383	3.0097458283033	0.235802294267672	1	"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin"
"md:M00573"	"hdi_diff"	5	2	0.0253863720841277	11.8798794351767	0.39751056082323	1	"Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin"
"md:M00574"	"human"	5	0	1	0	0	1	"Pertussis pathogenicity signature, pertussis toxin"
"md:M00574"	"hdi_diff"	5	0	1	0	0	1	"Pertussis pathogenicity signature, pertussis toxin"
"md:M00575"	"human"	5	0	1	0	0.490522006531272	1	"Pertussis pathogenicity signature, T1SS"
"md:M00575"	"hdi_diff"	5	0	1	0	0.151487136609269	1	"Pertussis pathogenicity signature, T1SS"
"md:M00577"	"human"	6	1	0.38055745426625	2.40774161159199	0.175497467906091	1	"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin"
"md:M00577"	"hdi_diff"	6	3	0.00265967361853947	17.8287239602215	0.592238765570754	1	"Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin"
"md:M00580"	"human"	5	2	0.0503115583795719	8.02960456832933	-0.190946750186992	1	"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P"
"md:M00580"	"hdi_diff"	5	1	0.239139506216474	4.4521938071492	0.68051361263271	1	"Pentose phosphate pathway, archaea, fructose 6P => ribose 5P"
"md:M00595"	"human"	7	0	1	0	0.106379085487018	1	"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"
"md:M00595"	"hdi_diff"	7	0	1	0	-0.488292169586158	1	"Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"
