"ogs"	"tax"	"B_prev"	"V_prev"	"pval"	"effect"	"Zscore"	"annot"
"ko:K20962"	"f__Acidaminococcaceae"	0	1	7.7504671981627e-09	-6.6582114827518	-5.77379728956902	"cdgC; c-di-GMP phosphodiesterase [EC:3.1.4.52]"
"ko:K21559"	"f__Acidaminococcaceae"	1	0	7.7504671981627e-09	6.6582114827518	5.77379728956902	"cprC; NosR/NirI family transcriptional regulator, putative reductive dehalogenation system regulator"
"ko:K21688"	"f__Acidaminococcaceae"	1	0	7.7504671981627e-09	6.6582114827518	5.77379728956902	"rpfB; resuscitation-promoting factor RpfB"
"ko:K21910"	"f__Acidaminococcaceae"	1	0	7.7504671981627e-09	6.6582114827518	5.77379728956902	"eryH, lerI; L-erythrulose 1-phosphate isomerase [EC:5.3.1.33]"
"ko:K21911"	"f__Acidaminococcaceae"	1	0	7.7504671981627e-09	6.6582114827518	5.77379728956902	"eryI; D-erythrulose 4-phosphate isomerase [EC:5.3.1.34]"
"ko:K22010"	"f__Acidaminococcaceae"	0	1	7.7504671981627e-09	-6.6582114827518	-5.77379728956902	"pdtaR; two-component system, response regulator PdtaR"
"ko:K22132"	"f__Acidaminococcaceae"	0	1	7.7504671981627e-09	-6.6582114827518	-5.77379728956902	"tcdA; tRNA threonylcarbamoyladenosine dehydratase"
"ko:K00262"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"
"ko:K01436"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"yhaA; amidohydrolase [EC:3.5.1.-]"
"ko:K01685"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"uxaA; altronate hydrolase [EC:4.2.1.7]"
"ko:K02124"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K"
"ko:K02478"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]"
"ko:K03312"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"gltS; glutamate:Na+ symporter, ESS family"
"ko:K07005"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"K07005; uncharacterized protein"
"ko:K07704"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]"
"ko:K12941"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"abgB; aminobenzoyl-glutamate utilization protein B"
"ko:K15986"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]"
"ko:K16850"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"uxaA2; altronate dehydratase large subunit [EC:4.2.1.7]"
"ko:K17836"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"penP; beta-lactamase class A [EC:3.5.2.6]"
"ko:K19003"	"f__Acidaminococcaceae"	1	0.0476190476190476	9.30056063779527e-08	4.13166566825596	5.33988490793377	"mgdA; 1,2-diacylglycerol 3-beta-glucosyltransferase [EC:2.4.1.336]"
"ko:K00595"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase [EC:2.1.1.132 2.1.1.289 2.1.1.196]"
"ko:K00622"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"nat; arylamine N-acetyltransferase [EC:2.3.1.5]"
"ko:K00675"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"nhoA; N-hydroxyarylamine O-acetyltransferase [EC:2.3.1.118]"
"ko:K00824"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"dat; D-alanine transaminase [EC:2.6.1.21]"
"ko:K00940"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]"
"ko:K01698"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]"
"ko:K02188"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]"
"ko:K02189"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]"
"ko:K02191"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cbiT; cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196]"
"ko:K02224"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]"
"ko:K02650"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"pilA; type IV pilus assembly protein PilA"
"ko:K02655"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"pilE; type IV pilus assembly protein PilE"
"ko:K03394"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobI-cbiL; precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]"
"ko:K03399"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cbiE; cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]"
"ko:K03429"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]"
"ko:K05338"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"lrgA; holin-like protein"
"ko:K05569"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"mnhE, mrpE; multicomponent Na+:H+ antiporter subunit E"
"ko:K05570"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"mnhF, mrpF; multicomponent Na+:H+ antiporter subunit F"
"ko:K05575"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"ndhD; NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2]"
"ko:K05786"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"rarD; chloramphenicol-sensitive protein RarD"
"ko:K05895"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobK-cbiJ; precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106]"
"ko:K05934"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobJ, cbiH; precorrin-3B C17-methyltransferase / cobalt-factor III methyltransferase [EC:2.1.1.131 2.1.1.272]"
"ko:K05936"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobM, cbiF; precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]"
"ko:K06182"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]"
"ko:K07015"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"yqeG; putative phosphatase [EC:3.1.3.-]"
"ko:K07030"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"fakA; fatty acid kinase [EC:2.7.2.18]"
"ko:K07145"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"isdG, isdI; heme oxygenase (staphylobilin-producing) [EC:1.14.99.48]"
"ko:K07301"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"yrbG; cation:H+ antiporter"
"ko:K08602"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"pepF, pepB; oligoendopeptidase F [EC:3.4.24.-]"
"ko:K10536"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"aguA; agmatine deiminase [EC:3.5.3.12]"
"ko:K11521"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"manR; two-component system, OmpR family, manganese sensing response regulator"
"ko:K12137"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"hyfB; hydrogenase-4 component B [EC:1.-.-.-]"
"ko:K13818"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"mobAB; molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77]"
"ko:K14392"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"panF; sodium/pantothenate symporter"
"ko:K14761"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"ybcJ; ribosome-associated protein"
"ko:K18346"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"vanW; vancomycin resistance protein VanW"
"ko:K19221"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]"
"ko:K21619"	"f__Acidaminococcaceae"	0	0.952380952380952	9.30056063779528e-08	-6.58853618360097	-5.33988490793377	"uxaE; tagaturonate epimerase [EC:5.1.2.7]"
"ko:K00031"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]"
"ko:K00057"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]"
"ko:K01243"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]"
"ko:K01706"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"gudD; glucarate dehydratase [EC:4.2.1.40]"
"ko:K01911"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"menE; o-succinylbenzoate---CoA ligase [EC:6.2.1.26]"
"ko:K02122"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F"
"ko:K02255"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"ftnB; ferritin-like protein 2"
"ko:K02755"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"bglFa; beta-glucoside PTS system EIIA component [EC:2.7.1.-]"
"ko:K02809"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	NA
"ko:K02810"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]"
"ko:K02919"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36"
"ko:K03575"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]"
"ko:K03594"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"bfr; bacterioferritin [EC:1.16.3.1]"
"ko:K03676"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"grxC, GLRX, GLRX2; glutaredoxin 3"
"ko:K05337"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"fer; ferredoxin"
"ko:K06191"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"nrdH; glutaredoxin-like protein NrdH"
"ko:K06990"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"MEMO1; MEMO1 family protein"
"ko:K07105"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"K07105; uncharacterized protein"
"ko:K07106"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"murQ; N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126]"
"ko:K07162"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"K07162; uncharacterized protein"
"ko:K07173"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]"
"ko:K07404"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"pgl; 6-phosphogluconolactonase [EC:3.1.1.31]"
"ko:K07642"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]"
"ko:K08659"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"pepDA, pepDB; dipeptidase [EC:3.4.-.-]"
"ko:K09141"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"K09141; uncharacterized protein"
"ko:K09963"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"K09963; uncharacterized protein"
"ko:K10681"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]"
"ko:K13049"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]"
"ko:K13918"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"gudX; glucarate dehydratase-related protein"
"ko:K15755"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"carBb; 2'-aminobiphenyl-2,3-diol 1,2-dioxygenase, large subunit [EC:1.13.11.-]"
"ko:K16789"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"thiT; thiamine transporter"
"ko:K16923"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"qrtT; energy-coupling factor transport system substrate-specific component"
"ko:K17816"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"NUDT1, MTH1; 8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase [EC:3.6.1.55 3.6.1.56]"
"ko:K21993"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"fdhC; formate transporter"
"ko:K22212"	"f__Acidaminococcaceae"	0.909090909090909	0	1.70510278359579e-07	6.52213566326572	5.22891223649343	"mleA, mleS; malolactic enzyme [EC:4.1.1.101]"
"ko:K02476"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]"
"ko:K03284"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"corA; magnesium transporter"
"ko:K03752"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]"
"ko:K06987"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"K06987; uncharacterized protein"
"ko:K07701"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]"
"ko:K07729"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"K07729; putative transcriptional regulator"
"ko:K08161"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"mdtG; MFS transporter, DHA1 family, multidrug resistance protein"
"ko:K11614"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"yufL, malK; two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]"
"ko:K12251"	"f__Acidaminococcaceae"	0.0909090909090909	1	1.70510278359579e-07	-3.32322723503899	-5.22891223649343	"aguB; N-carbamoylputrescine amidase [EC:3.5.1.53]"
"ko:K01485"	"f__Acidaminococcaceae"	1	0.0952380952380952	6.04536441456689e-07	3.26262634613912	4.98976227169237	"codA; cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]"
"ko:K02662"	"f__Acidaminococcaceae"	1	0.0952380952380952	6.04536441456689e-07	3.26262634613912	4.98976227169237	"pilM; type IV pilus assembly protein PilM"
"ko:K03778"	"f__Acidaminococcaceae"	1	0.0952380952380952	6.04536441456689e-07	3.26262634613912	4.98976227169237	"ldhA; D-lactate dehydrogenase [EC:1.1.1.28]"
"ko:K07010"	"f__Acidaminococcaceae"	1	0.0952380952380952	6.04536441456689e-07	3.26262634613912	4.98976227169237	"K07010; putative glutamine amidotransferase"
"ko:K00340"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]"
"ko:K00847"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]"
"ko:K00852"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"rbsK, RBKS; ribokinase [EC:2.7.1.15]"
"ko:K01255"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"CARP, pepA; leucyl aminopeptidase [EC:3.4.11.1]"
"ko:K01259"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"pip; proline iminopeptidase [EC:3.4.11.5]"
"ko:K01486"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"ade; adenine deaminase [EC:3.5.4.2]"
"ko:K01849"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]"
"ko:K02227"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]"
"ko:K03298"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"TC.DME; drug/metabolite transporter, DME family"
"ko:K03320"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"amt, AMT, MEP; ammonium transporter, Amt family"
"ko:K03549"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"kup; KUP system potassium uptake protein"
"ko:K05566"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"mnhB, mrpB; multicomponent Na+:H+ antiporter subunit B"
"ko:K05567"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"mnhC, mrpC; multicomponent Na+:H+ antiporter subunit C"
"ko:K06042"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]"
"ko:K06215"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"pdxS, pdx1; pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6]"
"ko:K06726"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"rbsD; D-ribose pyranase [EC:5.4.99.62]"
"ko:K07397"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"yhfA; putative redox protein"
"ko:K07588"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"MMAA, argK; GTPase [EC:3.6.5.-]"
"ko:K10439"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"rbsB; ribose transport system substrate-binding protein"
"ko:K10440"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"rbsC; ribose transport system permease protein"
"ko:K10542"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]"
"ko:K11328"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"nrsS, rppB; two-component system, OmpR family, Ni(II)-sensor and/or redox sensor kinase NrsS [EC:2.7.13.3]"
"ko:K11520"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"manS; two-component system, OmpR family, manganese sensing sensor histidine kinase [EC:2.7.13.3]"
"ko:K17203"	"f__Acidaminococcaceae"	0	0.904761904761905	6.04536441456689e-07	-6.51532438088677	-4.98976227169237	"eryF; erythritol transport system permease protein"
